datetime,Macro_Signal,open,high,low,close,actual_close,ln_close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,CCI_20_0.015,BBB_20_2.0,BBP_20_2.0,ATRr_14,dist_ema50,dist_ema200,daily_range,z_score,Dollar Index,VIX,target_return_1d,target_return_2d,target_return_3d,target_return_4d,target_return_5d
2016-02-15,6.964998529948165,1217.0238923394193,1231.2101235753823,1200.3664242328507,1209.9650628967775,1209.94995,7.098334274098924,79.1946352125297,32.071794131688875,7.121338153031285,24.95045597865759,71.33550175833716,33.09497138159379,5.976187610607724,119.59229120707337,14.330825514050913,0.8470269588696736,20.84732993292578,0.07168105088900584,0.06551164134701479,0.02534354463924489,1.3529601600828731,114.2992,0.016000496024057283,-0.00797832128041076,-0.0006821141735526837,0.018331413892310522,0.014950006478448685,-0.0010129990840113123
2016-02-16,6.964998529948165,1215.057030138569,1225.95506779391,1202.3341603645506,1208.5696429349036,1200.34998,7.090368443254498,78.12626995114627,31.654187061535367,5.36298486630222,26.291202195233147,71.19787310510971,30.44175611301545,5.497078200494388,102.89104410358973,14.139063542719736,0.8074689974140876,21.04544261124247,0.06749609523391957,0.06360250353112924,0.01944016358365144,1.1987348340798842,114.4905,0.015187872407087445,0.0004718242945216389,0.019485352360384844,0.016103944946523008,0.0001409393840630102,0.01550941392522276
2016-02-17,6.964998529948165,1210.2486934952901,1224.2855319939574,1200.0752623096625,1221.5117714131704,1209.14001,7.097664650361356,80.7236434497194,31.99869106396568,4.565991094986025,27.432699968979655,70.79832201837539,27.96693881327973,5.808709297821784,96.41465496381804,14.116401341642963,0.8490422103992761,21.27150168788907,0.07559833036567544,0.07419068034069996,0.02000437580673917,1.360817056967715,113.8634,0.014053978988059762,0.008833650925124559,0.005452243511262722,-0.010510762051197275,0.0048577124899624735,0.006396309629349339
2016-02-18,6.964998529948165,1211.8818650726587,1232.7076982618212,1201.2328223086204,1223.7903732356644,1232.34998,7.116678178427219,81.14808170708874,32.085712965510766,3.7224103972248876,28.363302568285878,70.63052771452982,27.84343634574277,5.215119057402484,93.04411405277492,13.976320987300321,0.8291482168053887,22.00031413541134,0.07433519658640825,0.0753791672081316,0.0259719011071378,1.283255991265086,113.8897,0.013631918659866127,0.0035885863047395716,-0.012374419257720426,0.002994055283439323,0.004532652422826189,0.008826531983485708
2016-02-19,6.964998529948165,1224.6609608108372,1226.7920954057836,1207.6318822802561,1221.926542153847,1228.18994,7.113296771013357,79.60408029228324,31.63956168565892,2.6210072938984297,29.01855439176049,70.47471871810178,26.0952430610906,4.887679728377043,83.55753541613855,13.603834463577103,0.790069849729756,21.79744977756249,0.06964947840065931,0.07295409155962465,0.015645320410019134,1.1309004683782293,113.9558,0.012932684384799057,-0.010850259670070805,0.004518214871088944,0.006056812010475809,0.010350691571135329,0.0005509761150763737
2016-02-22,6.964998529948165,1227.0034259343558,1230.9540200985855,1205.5492905653712,1217.1715762666288,1208.73999,7.097333765450897,75.64949446672276,30.550134638524924,1.2252641974115441,29.32487044111338,70.43203667105054,25.296108226614653,4.485537203164786,74.99351794745796,13.00332166642867,0.7377749407242054,22.055112617251908,0.06275778830480848,0.0680478961142893,0.02070469323577379,0.927017379035188,113.8232,0.012208252478198038,0.008417173978153336,0.009955771117540202,0.014249650678199721,0.004449935222140766,0.01708047453554329
2016-02-23,6.964998529948165,1221.4438832361964,1235.3223338607236,1212.8931872306903,1228.4280717789961,1227.45996,7.112702239992057,78.38681092906779,30.24639930470812,0.7372230908757906,29.50917621383233,70.49711915966546,24.873851723946423,4.160102300720861,82.11828320451477,12.468446475002525,0.7859430577277354,22.081829332450578,0.0695417815438921,0.07709013466374548,0.01836281382866942,1.1148112711992284,114.177,0.013216157739555978,0.0007501965147529432,0.0050440760754124625,-0.0047556393806464925,0.00787489993275603,0.003114528287394336
2016-02-24,6.964998529948165,1222.7208074549415,1248.3768593560383,1215.1257862939358,1229.9700824455003,1229.34998,7.114240837131444,78.7393940552984,29.786751112809725,0.2220599191819126,29.564691193627812,70.83474549582903,26.367289452404698,3.7282526263961198,86.61160523946234,11.818473150560461,0.7735036884237659,22.879632455997143,0.06791577767826042,0.07760108685058104,0.027194329939729773,1.0663136814452612,114.1716,0.01305237313458531,0.0037895918364947434,-0.006010123619564212,0.006620415693838311,0.0018600440484766168,0.008363480278502422
2016-02-25,6.964998529948165,1227.95424621167,1241.3540533506143,1217.1956717348462,1230.5816270124787,1234.64001,7.118534716692103,78.88649936036134,29.13596191238844,-0.3429834249915018,29.47894533737994,71.14825566512377,24.386556521943938,3.448183157613232,78.16943817177147,11.052653666778163,0.7573278473053585,22.97097168169507,0.06558651575872758,0.07729929304516246,0.019673682216009694,1.0032486427510945,113.9222,0.012038168465343885,-0.006507202853639704,0.006123336459762818,0.0013629648144011242,0.00786640104442693,0.026549039893086324
2016-02-26,6.964998529948165,1230.4250209431689,1243.8426605749767,1219.6583615516097,1232.55980059908,1222.59998,7.108735001236044,79.38342363643443,28.451853600876802,-0.8216733892025125,29.273526990079315,71.49081685465411,23.330473086233194,3.189849508015541,78.92356922824118,10.190441101536939,0.753792081551759,23.05763792038592,0.06449006163985001,0.07818320323211075,0.019655239946948386,0.9894636900903921,114.3708,0.012479127017187983,0.004517116053801118,-0.00024325559156057608,0.006260180638465229,0.024942819487124623,0.02157398457050519
2016-02-29,7.009477207364473,1232.0531899057,1244.4100107010388,1222.1358810883855,1234.7981985681852,1238.14001,7.121365540549447,79.95823265323111,27.770195319012828,-1.2026653368531903,28.972860655866018,71.82108579032531,21.89290384007251,2.969209901065026,79.82028861565988,9.224785675761431,0.756293806714033,23.00167304126216,0.06365259836502646,0.07928059893528047,0.018078870129266178,0.9992172103559609,114.2418,0.012945283200566031,-0.0020576648373555884,0.004445771392670217,0.02312841024132961,0.019759575324710177,0.026052120838230053
2016-03-01,7.009477207364473,1235.2361798208153,1246.981786945996,1225.7184112284126,1237.7851675205857,1232.26001,7.116605168904085,80.73030834483329,27.157939825789526,-1.451936664061197,28.609876489850723,72.18481038895823,21.24242275625867,2.772087335161766,87.26040219948489,8.214744059515818,0.7704182010237951,22.87750894671367,0.06346366585225334,0.08101052171273058,0.01721401628688357,1.054284236988854,113.9265,0.0111499519537722,0.0020296988376422576,0.02071233768630165,0.017343502769682217,0.023636048283202094,0.01866071280618886
2016-03-02,7.009477207364473,1239.29704427618,1252.4251203433778,1230.6861834333606,1241.9888963748567,1240.30005,7.123108605134111,81.79333217920353,26.70410047530504,-1.5246208116365487,28.22872128694159,72.63933649785567,21.501067729208632,2.583264266008613,105.59052524689496,7.249655294876759,0.8030416819140911,22.796182372663925,0.0642758908846028,0.08376862819423454,0.017541344918412156,1.1814739806086616,113.7965,0.010765688072879488,0.017321921646171745,0.013953086729552311,0.020245632243072187,0.015270296766058955,0.00877869844975443
2016-03-03,7.009477207364473,1243.7907375398127,1258.4617439654417,1236.153993645509,1246.6999669999843,1263.68994,7.14179124398277,82.92984736680746,26.42002000299476,-1.4469610271574638,27.866981030152225,73.1808859395475,21.89026826562675,2.4024221332365934,128.1959192536314,6.402946464473414,0.8487672245116115,22.761294368897406,0.06545857123760818,0.0869291068537106,0.017935292205228062,1.3597449646097934,113.2482,0.01052001116542349,0.010167096185115021,0.016459641698634897,0.011484306221621665,0.00499270790531714,0.019650035316939984
2016-03-04,7.009477207364473,1249.0467310455556,1265.927880299107,1242.4792172796247,1252.198582990536,1259.43994,7.138422409066151,84.17177277023288,26.335003016778728,-1.2255824106987987,27.560585427477527,73.81668807666568,22.620875450762966,2.226018868341826,148.92324426315872,5.797053379467136,0.9061561438375317,22.81039212965348,0.06722158265932993,0.09072757637991237,0.01877324717855347,1.5834881623460317,112.6387,0.010620801691559283,0.012058802885028364,0.007083467408015132,0.0005918690917106062,0.015249196503333451,-0.0030061488588044583
2016-03-07,7.009477207364473,1252.6417351143527,1269.0019601092483,1245.7986400755685,1255.2719602441116,1267.39001,7.144714954579671,84.83585696451516,26.21344996784319,-1.0777083677074728,27.291158335550662,74.45833519712836,21.94072123888173,2.0644773539639383,153.99465042119945,5.304970560939918,0.9332235930567482,22.8384584085125,0.06691881284984547,0.0923893755869689,0.0185235086643202,1.6890165067373357,112.6219,0.010929472677850154,0.004632089623397562,-0.0018595086929069637,0.012797818718715881,-0.005457526643422028,-0.016054561180659732
2016-03-08,7.009477207364473,1254.3581456517677,1266.9619837252326,1245.682821156235,1255.5715893932227,1261.09998,7.139739619102658,84.9023617282463,25.843389363417145,-1.1582151777068148,27.00160454112396,75.03296645442707,20.473371114319487,1.9628099123337268,141.82155705094536,4.745613559779887,0.9292958981137476,22.727080134261442,0.06436966246251971,0.09164374780470415,0.01696418414689766,1.6737035327939045,112.8465,0.011760994518470454,-0.0020981768095058584,0.012559150602116986,-0.005696194760020923,-0.016293229297258627,-0.018643659502270538
2016-03-09,7.009477207364473,1254.202948122016,1268.3117425874723,1242.6851420391745,1255.3526503707935,1252.93994,7.133248020786353,84.6103621436897,25.241479060571464,-1.4081003844419975,26.64957944501346,75.00254746291841,18.839307572516525,2.739777711712409,125.98500809319964,4.558458878470402,0.8949641837182614,22.934188735264037,0.06151221435706156,0.09046109137097924,0.0204325787837366,1.539853868906891,112.4268,0.011553114058315378,0.012733539792772142,-0.0055218055693657675,-0.01611884010660347,-0.018469270311615382,0.006136621521684482
2016-03-10,7.009477207364473,1251.3876071797,1271.9189098721918,1235.549536957435,1253.7594528440516,1271.43994,7.147905348197976,82.38977952869077,24.355152051244886,-1.8355419150148613,26.190693966259747,73.72913886279355,16.791040062068586,4.575027744112306,102.01276885960174,4.761007338958678,0.8289294467533428,23.89384474808494,0.0576695453040156,0.08811272385309749,0.029063235648244704,1.282403068582648,112.4191,0.011370431229694252,-0.00425187606815669,-0.014848910605394394,-0.017199340810406305,0.007406551022893559,0.0032970798403466617
2016-03-11,7.009477207364473,1254.6747524078432,1269.1420809086324,1237.8678880872924,1248.3071884290143,1248.43994,7.129650002835838,75.1235142893919,22.94824624101443,-2.5939581801962532,25.542204421210684,72.54668801982045,15.255107999849018,4.156534799556705,81.14332989694398,4.8464907577072704,0.7170862004211033,24.421012467603155,0.05088294959896135,0.0824827203155235,0.024926135447710045,0.8463578202401899,111.741,0.010394023007753748,-0.010490694916697407,-0.012841125121709318,0.011764766711590546,0.007655295529043649,0.005586243439980265
2016-03-14,7.009477207364473,1251.3703739404011,1260.5820503456473,1234.419271183932,1238.8691411609798,1235.28003,7.1190529682986,64.51638519771585,20.83155847382818,-3.768516757906003,24.600075231734184,70.85374415339776,14.09365783183888,4.843643334958578,40.547951612715025,4.463353975559877,0.5382879914157168,24.545424374325446,0.04118438984939382,0.07350478933180996,0.02090730267117644,0.14927407128192194,112.1688,0.010658598138860208,-0.005251721461354997,0.019354170371944868,0.01524469918939797,0.013175647100334587,0.00392398064426569
2016-03-15,7.009477207364473,1248.3192951126016,1250.0659697018168,1234.537261507332,1240.3642566203257,1232.38,7.116702538093588,65.35100722070673,19.05505665898545,-4.4360148581989876,23.491071517184437,69.2817248488624,13.43961202851174,4.618863889207709,19.417758424060185,3.940832556624902,0.541370196903629,23.901373218622542,0.04070882765363838,0.0740009771114556,0.012439692517196954,0.16129072048956913,112.5545,0.010608202875792309,0.018148059126485094,0.014038587943938197,0.011969535854874813,0.0027178693988059166,0.006441618961643414
2016-03-16,7.009477207364473,1241.4099593140222,1262.2082611275716,1234.2595266945364,1253.5189581334519,1263.07996,7.141308429926888,71.66585689530676,18.495436763400676,-3.9965078030270114,22.491944566427687,68.47202303371095,15.915820279024846,4.237688404369856,59.332495634451476,3.8661489785938774,0.7831409742068923,24.19047044822345,0.04961613854471515,0.0844698745398161,0.02251370244240603,1.10388673847338,112.7759,0.009442812417347192,0.003488917101246436,0.0014198650121830525,-0.007831801443885844,-0.004108051881048347,-0.026964536578691245
2016-03-17,7.009477207364473,1247.680480728462,1260.3957966773162,1242.8989712036162,1254.8847349311648,1257.90002,7.137198958744341,72.23171159737613,17.95516477478691,-3.629423833312625,21.584588608099534,67.7201570624989,15.076967785198518,4.014338591181191,69.96532674726058,3.8029566406495667,0.7834835278668012,23.712352950043208,0.048672287649853846,0.08472700096802949,0.014023482569419097,1.1052222585034521,110.445,0.009096344983755401,0.0003309039837366967,-0.0089207624723322,-0.005197012909494703,-0.0280534976071376,-0.030663134861637076
2016-03-18,7.009477207364473,1245.2005759963747,1256.0004030106415,1239.2349251247651,1246.6447479575677,1255.30005,7.135129906655278,63.9356932709527,16.669936594648334,-3.9317216107609596,20.601658205409294,66.3607592162359,14.299268405835697,4.934579562841147,29.935603105717046,3.52532356185922,0.5892118898513842,23.216147588317007,0.04008199723775575,0.07677286079203913,0.013464078164645194,0.3478119773972781,110.4002,0.00883176985264894,-0.002332779534477858,0.0013909700283596393,-0.02146551466928326,-0.024075151923782734,-0.02450254338816915
2016-03-21,7.009477207364473,1245.8057410326383,1256.336677093041,1237.8236196304279,1242.6574744066502,1243.73999,7.125878240199209,60.325135542019915,15.154947548088785,-4.357368525856408,19.512316073945193,64.84638105476262,13.472842587479626,5.089973955829697,10.154599627618001,2.9759193996619007,0.4634487982821709,22.880212579338167,0.035263178859446936,0.072546332539222,0.014860308355352344,-0.14250281847972418,110.737,0.008686883471328738,0.004594499856982459,-0.01826198484066044,-0.020871622095159914,-0.02129901355954633,-0.01754102564347626
2016-03-22,7.009477207364473,1242.800727739988,1259.4969121882111,1230.4926960670693,1239.0451041370827,1248.38,7.129601989762047,57.17493979162778,13.50711807360426,-4.8041584002727475,18.311276473877008,62.22486673163086,12.275805204596479,6.883409607441897,-20.33620692043911,2.773560114038204,0.34076835184922,23.31764140375271,0.030949700307393593,0.06869018673405682,0.02333778495116064,-0.6207992510842538,110.7877,0.008926260970901248,-0.015350779564032635,-0.01796041681853211,-0.018387808282918527,-0.014629820366848456,0.0028247542212032073
2016-03-23,7.009477207364473,1238.2278846189035,1251.9462695307295,1225.8965864058596,1233.2458479980482,1220.17004,7.106745505064404,52.44047824457187,11.599537590212094,-5.369391106931932,16.968928697144026,59.11935700493151,11.304355583208304,7.734922944648942,-81.6581530342999,2.692638549842951,0.15808510125019556,23.512787240975367,0.025074243589518538,0.06301461648066778,0.021037874730859742,-1.333029680616216,111.5473,0.009411315377929757,-0.013269005582726479,-0.013696397047112896,-0.009938409131042825,0.007516165457008839,-0.006831223219413651
2016-03-24,7.009477207364473,1230.792760863721,1233.7801317314359,1223.6290894716794,1226.775365549949,1216.98999,7.104135867809904,47.69493242089763,9.456642171862995,-6.009829220224825,15.46647139208782,55.917582275486936,10.941009433956257,8.204283473066424,-164.9824563152824,2.8069481764910793,-0.007819101299103685,22.558376885174013,0.018908980644796257,0.056833291419148974,0.008247564157456392,-1.9798433378912383,111.816,0.009285327220260015,-0.008435875443496776,-0.004677887527426705,0.012776687060624958,-0.0015707016157975318,0.0048177722070885665
2016-03-25,7.009477207364473,1225.7761725535383,1228.2181064390281,1219.253552001173,1225.1919963880848,1216.46997,7.103708476345518,46.584002833909274,7.543658852018098,-6.338250032055779,13.881908884073876,52.35427205365712,10.616477127163153,9.408710186086694,-186.36092353251522,3.010088771981544,-0.006131112467882382,21.587389567508385,0.016892287780438883,0.054887035441189426,0.0073133697966899155,-1.9732623458935217,111.7698,0.009285327220260015,-0.0033863781814780225,0.014068196406573641,-0.00027919226984884915,0.006109281553037249,-0.002207809266621119
2016-03-28,7.009477207364473,1223.2487914977944,1233.8171585923124,1214.1353092413096,1229.0347346433182,1221.05005,7.107466464261588,49.64923699317604,6.265458347121012,-6.0931604295622925,12.358618776683304,49.653623105933306,11.785083113785639,8.792094233442773,-160.2256779986768,3.128128035355248,0.11902202107289217,21.451279552043694,0.019279006511198103,0.05758321769725665,0.01608981712289572,-1.48532560420139,111.3578,0.00960029761443437,0.010936667157906754,-0.003410721518515736,0.0029777523043703624,-0.005339338515288006,-0.01115583553499011
2016-03-29,7.009477207364473,1223.6567462031321,1235.8801201590504,1214.0668608311096,1228.8682362530733,1242.55005,7.12492103884964,49.51665104480563,5.179336047513971,-5.743426183335467,10.922762230849438,47.357703104261084,11.61621609412317,8.154258995061912,-139.46420517222364,3.2777264365154886,0.14313404717294387,21.47713525032206,0.01837650558770282,0.0568359201386696,0.017826289435844574,-1.3913196203478435,111.3736,0.0087057816949792,-0.0032752414833225885,0.0031132323395635098,-0.005203858480094858,-0.011020355499796963,0.00184696485972502
2016-03-30,7.009477207364473,1228.5092311711885,1238.5941337183124,1219.1589219756952,1225.4169375713295,1224.84998,7.110573650173217,46.730876064701654,3.9940444815001683,-5.542974199479415,9.537018680979584,45.50189866130204,11.769035698707953,7.623583842887305,-111.67123382585015,3.5148394460955745,0.10693588261790957,21.331283571200284,0.01489882566131559,0.053303209143816255,0.015820159303230302,-1.5324460465788405,110.2301,0.008541997090008534,0.005925701724563304,-0.0023913890950950645,-0.00820788611479717,0.004659434244724814,-0.0025059241991272074
2016-03-31,7.121062941499659,1227.560454532786,1237.749042906704,1219.3773328851976,1225.027767940924,1232.69995,7.116962123996103,46.413785847877236,2.9888361959415306,-5.2385459880304435,8.227382183971974,43.77865167855436,11.037777298745354,7.1498993486221964,-98.89243452777113,3.710203883053635,0.14238419541157948,21.11988546050787,0.01399688371058058,0.05241402299324109,0.014966032795915397,-1.3942430807106836,109.9191,0.00878767399746453,-0.0020737572523508163,-0.007890254272052921,0.004977066087469062,-0.0021882923563829593,0.012704116661212517
2016-04-01,7.121062941499659,1222.4639323614763,1231.1071598600115,1215.4413726105781,1226.143154476999,1222.48999,7.108645033176445,47.51304834050056,2.256195739239729,-4.776949155785797,7.033144895025526,41.54506790769557,10.44197787078657,8.120139356516216,-104.13890092565643,3.7748349491058715,0.1997909415059866,20.73030701685969,0.014326641266954904,0.052813130460124494,0.012814927978424059,-1.1704303814359542,110.2977,0.008252224327368126,-0.008800339001648005,0.004066981357873978,-0.0030983770859780435,0.011794031931617432,0.011552258181874997
2016-04-04,7.121062941499659,1222.5871667183085,1230.780560062801,1215.9644418455032,1227.1453775356736,1215.40002,7.102828536156743,48.534662343660756,1.7364274688493424,-4.237373940940947,5.97380140979029,39.47102583475526,9.89782001842378,7.696978376115135,-90.07281612661389,3.7120126527733777,0.24674155874559472,20.307864959748127,0.014552738396564716,0.053111245908190115,0.012118660019201333,-0.9873831771974306,110.3987,0.008894763931483812,0.0032499367246394684,-0.003915421719212553,0.010976987298382923,0.010735213548640488,0.02479273130369286
2016-04-05,7.121062941499659,1227.0304894466606,1235.7503991239641,1219.4315079193989,1228.7947198024078,1231.14001,7.115695856516265,50.25080209486105,1.4409847316294417,-3.6262533425286785,5.06723807415812,38.149139370820016,11.094527706047776,7.248898881793589,-62.45688946383332,3.5598556515323216,0.303464834663198,20.02293826294935,0.015282636556476341,0.05395485052178198,0.013299499356307275,-0.766235135224338,110.9478,0.009713686956337139,-0.005258567275961745,0.00963384174163373,0.009392067991891295,0.02344958574694367,0.021850462065092557
2016-04-06,7.121062941499659,1229.6259352291822,1237.9955020611212,1221.248600794954,1231.2103189661805,1222.34998,7.108530498072413,52.73657679563286,1.3857883923806185,-2.9451597454220018,4.33094813780262,37.175199715938156,11.234257063511889,6.810715371461682,-43.341211427559294,3.327384046584471,0.37759809543070627,19.788935620322057,0.016589678159866776,0.05543835873702784,0.013619508816757263,-0.4772104764999341,110.5347,0.008875865707833351,0.007669943373868726,0.007428169624126291,0.021485687379178664,0.019886563697327553,0.009642760228453007
2016-04-07,7.121062941499659,1231.9313675363949,1239.4065118553863,1222.5299569672522,1234.312252591309,1240.68994,7.123422907090008,55.791325489089225,1.5741986335219735,-2.205399603424518,3.7795982369464913,36.42988043731473,11.057355244219762,6.391424260745294,-25.187755313285138,3.0661308968161776,0.4746360121627649,19.58090842516577,0.018386069028130017,0.05748613340443874,0.013699265505255869,-0.09888702928550684,110.8876,0.010179843139715185,0.004911919886587235,0.018969437641639608,0.017370313959788497,0.007126510490913951,-0.005623962687744566
2016-04-08,7.121062941499659,1234.8332815150175,1243.4121801711506,1227.1259241090997,1238.3187457418635,1240.39001,7.123181133340266,59.43791726418365,2.023480200460199,-1.4048944291890342,3.428374629649233,36.17067886599048,11.871435466733336,6.007089909939583,11.436088055709341,2.922299465785654,0.5982505762790902,19.345576113514703,0.020823312978407945,0.06027596860484269,0.01318903232189305,0.3830512645005038,110.4213,0.009675890509036215,0.015728762700982557,0.014129639019131446,0.0038858355502568998,-0.008864637628401617,-0.0034531255942900074
2016-04-11,7.121062941499659,1237.5384750508922,1249.1450345126323,1234.7089281891972,1243.2750974963633,1257.94995,7.137238651095318,63.45399377259119,2.747800312232812,-0.5444594539331371,3.292259766165949,36.47278137719374,13.382773983491411,5.68099113754646,61.12887008497679,2.970323150628673,0.7257513520508413,18.994899699937587,0.023908958516129387,0.0638367373821251,0.011665177781920198,0.8801408006008479,109.9758,0.010242837218550058,0.010135143015445713,-0.00010866045342883268,-0.01285913363208735,-0.00744762159797574,-0.009475526169159032
2016-04-12,7.121062941499659,1240.2834396927572,1251.763474466634,1236.0513208322213,1243.3996835341463,1255.93994,7.135639527413467,63.55168400335239,3.2939121029633043,0.00132186943788426,3.29259023352542,36.97762213143393,13.579128864290983,5.341139563118754,70.2069506841213,3.0062468565915785,0.7222941505315621,18.760417838114382,0.02304822952772946,0.06326683644791067,0.012668195939393462,0.8666621477140527,109.816,0.009354620706978373,-0.00020886337408221323,-0.01295933655274073,-0.00754782451862912,-0.009575729089812413,0.005694162998999275
2016-04-13,7.121062941499659,1242.960661021666,1251.3239406101,1231.1486442470527,1238.180815301439,1243.14001,7.125395723944592,56.712818202735264,3.2679200332288474,-0.019736160237258105,3.2876561934661055,36.46167948572509,12.541629077799254,6.789702503307417,49.475293771708394,2.6949809075951157,0.6142947418935598,18.861480589895297,0.01800553054668809,0.0581848725243523,0.0162316451322473,0.4456029375718223,110.1436,0.008718380510746172,-0.008753246176743446,-0.003341734142631836,-0.005369638713815128,0.00990025337499656,0.004729008666088497
