datetime,open,high,low,close
2022-10-21,1628.09998,1659.08008,1617.20996,1656.66003
2022-10-20,1629.92993,1645.82996,1621.93005,1627.6637
2022-10-19,1651.995,1654.89502,1627.25,1628.48828
2022-10-18,1650.495,1661.26501,1645.60999,1651.82727
2022-10-17,1644.09497,1668.69495,1643.69495,1649.9447
2022-10-14,1665.89502,1672.01501,1639.89502,1641.75842
2022-10-13,1673.29504,1682.84497,1642.25,1665.79724
2022-10-12,1666.495,1678.89502,1660.94995,1672.50525
2022-10-11,1668.39502,1684.44495,1660.44995,1665.3075
2022-10-10,1696.79504,1700.33496,1665.30005,1667.95642
2022-10-07,1711.09998,1715.39502,1690.34998,1694.52002
2022-10-06,1716.06006,1726.09497,1706.52502,1710.84998
2022-10-05,1726.42493,1728.09998,1700.15002,1715.81055
2022-10-04,1699.39502,1729.73499,1694.73499,1726.24084
2022-10-03,1661.29504,1701.79504,1659.09998,1699.22253
2022-09-30,1661.125,1675.56995,1658.92505,1659.67004
2022-09-29,1659.88,1665.12,1641.05005,1660.29175
2022-09-28,1629.26001,1663.17004,1614.34998,1659.44495
2022-09-27,1621.995,1642.94495,1621.77002,1628.80237
2022-09-26,1645.39502,1650.02002,1620.80005,1621.5675
2022-09-23,1671.54504,1676.59497,1639.59497,1643.08997
2022-09-22,1675.05505,1685.495,1655.52502,1670.53455
2022-09-21,1663.67004,1688.15002,1654.14502,1673.73682
2022-09-20,1675.46997,1679.34497,1659.59998,1663.10889
2022-09-19,1675.44495,1680.16003,1659.67053,1675.77576
2022-09-16,1664.27002,1680.69495,1653.84998,1674.94482
2022-09-15,1696.05505,1698.62,1660.03503,1663.74084
2022-09-14,1701.85999,1707.495,1693.255,1695.79504
2022-09-13,1724.75,1732.34497,1696.69995,1701.55396
2022-09-12,1717.04504,1735.37,1711.97498,1724.07019
2022-09-09,1708.84497,1729.94495,1708.21997,1716.05005
2022-09-08,1718.39502,1728.79504,1703.5,1707.27502
2022-09-07,1701.60999,1719.81995,1690.90002,1717.69348
2022-09-06,1710.56494,1727.245,1699.30005,1701.15308
2022-09-05,1712.995,1716.34497,1707.47498,1710.2063
2022-09-02,1696.34998,1718.31006,1694.64001,1711.43994
2022-09-01,1711.09497,1711.81006,1688.34998,1696.08997
2022-08-31,1723.83008,1726.85999,1709.10498,1710.70496
2022-08-30,1738.36499,1740.92505,1720.85498,1723.5498
2022-08-29,1736.19495,1745.63,1720.07996,1737.82373
2022-08-26,1758.54504,1759.31494,1733.82996,1736.85999
2022-08-25,1751.54504,1765.92505,1749.70996,1758.43738
2022-08-24,1748.54504,1755.8844,1742.28503,1750.88818
2022-08-23,1736.40002,1754.2821,1730.51501,1747.67456
2022-08-22,1747.04504,1749.3075,1727.505,1735.70496
2022-08-19,1759.29504,1759.88,1745.19495,1747.82898
2022-08-18,1761.625,1772.59497,1755.36829,1758.19556
2022-08-17,1775.97986,1782.63,1759.58496,1761.05005
2022-08-16,1779.745,1783.37,1771.32996,1775.54175
2022-08-15,1802.04504,1802.53247,1772.75,1779.35901
2022-08-12,1790.06006,1802.86499,1784.51501,1801.76123
2022-08-11,1792.39001,1799.39502,1783.245,1789.45044
2022-08-10,1794.21497,1807.89502,1787.32495,1792.12781
2022-08-09,1789.20996,1800.44995,1782.84998,1794.08459
2022-08-08,1773.57495,1790.255,1770.93506,1788.52393
2022-08-05,1791.16003,1795.28503,1764.88,1774.15002
2022-08-04,1765.34045,1795.28503,1763.0,1790.96704
2022-08-03,1760.53491,1772.89502,1754.33496,1764.896
2022-08-02,1772.22998,1788.245,1759.74658,1759.74658
2022-08-01,1765.04504,1775.22498,1758.04797,1771.72925
2022-07-29,1755.81006,1768.17004,1752.18506,1765.21997
2022-07-28,1734.60999,1757.42505,1733.59497,1755.10815
2022-07-27,1717.41003,1740.59998,1711.46448,1733.89221
2022-07-26,1719.68994,1728.36084,1713.19995,1717.00049
2022-07-25,1728.14502,1736.42505,1714.57495,1718.78003
2022-07-22,1718.61011,1739.28406,1712.92908,1726.45996
2022-07-21,1696.72998,1720.69495,1680.77502,1718.49243
2022-07-20,1711.29504,1714.94495,1692.5332,1696.43298
2022-07-19,1709.27002,1718.64001,1704.95996,1711.06555
2022-07-18,1707.94495,1724.04504,1705.8938,1709.01184
2022-07-15,1709.81494,1716.92004,1698.81995,1706.78003
2022-07-14,1735.69556,1736.93665,1697.48499,1709.4491
2022-07-13,1726.16504,1745.53503,1707.375,1735.23145
2022-07-12,1733.995,1743.495,1722.93005,1725.80603
2022-07-11,1742.85999,1744.91504,1731.01001,1733.67261
2022-07-08,1740.05005,1752.49622,1733.245,1741.81995
2022-07-07,1738.93005,1749.13953,1735.94995,1739.61145
2022-07-06,1764.87,1773.06006,1731.75,1738.30347
2022-07-05,1808.73547,1812.41504,1763.48499,1764.35278
2022-07-04,1812.26575,1814.35657,1803.44995,1809.11658
2022-07-01,1807.31006,1812.09497,1784.09998,1810.18005
2022-06-30,1817.80005,1825.89502,1802.19995,1806.88696
2022-06-29,1819.95496,1833.245,1812.09998,1817.10901
2022-06-28,1822.84998,1830.09497,1818.19995,1819.69495
2022-06-27,1838.14502,1841.34497,1820.40002,1822.72998
2022-06-24,1822.88,1832.14502,1816.69995,1826.18005
2022-06-23,1837.87,1846.19495,1821.875,1822.42932
2022-06-22,1832.95996,1848.44495,1823.23499,1837.38635
2022-06-21,1838.37415,1844.14502,1828.28503,1832.55847
2022-06-20,1840.40002,1846.42004,1834.495,1838.2876
2022-06-17,1857.33997,1858.2926,1833.72498,1839.34998
2022-06-16,1833.98999,1857.9137,1815.94995,1856.70752
2022-06-15,1808.35498,1841.745,1807.23914,1833.37927
2022-06-14,1819.09998,1832.19495,1804.65002,1808.09998
2022-06-13,1875.79504,1877.37683,1818.77417,1818.77417
2022-06-10,1848.08508,1876.47498,1825.01501,1870.95996
2022-06-09,1853.53003,1855.52002,1839.59998,1847.6095
2022-06-08,1852.51001,1859.89502,1844.34998,1853.255
2022-06-07,1841.59998,1855.85999,1836.72998,1851.97412
2022-06-06,1850.29248,1858.14502,1840.50244,1840.99817
2022-06-03,1868.53003,1874.30005,1847.02002,1850.76562
2022-06-02,1846.44495,1870.69495,1843.755,1868.12769
2022-06-01,1837.37,1850.39502,1828.28003,1845.55005
2022-05-31,1856.39502,1857.69495,1834.89502,1837.09253
2022-05-30,1852.19495,1864.34497,1847.91504,1856.21289
2022-05-27,1850.47998,1862.29504,1847.76001,1852.72998
2022-05-26,1853.47998,1854.70996,1841.13501,1850.02356
2022-05-25,1865.08997,1868.39502,1842.94495,1852.83069
2022-05-24,1853.59497,1869.98999,1849.06006,1865.90002
2022-05-23,1846.53003,1865.64502,1844.07629,1853.21851
2022-05-20,1842.12,1849.59497,1832.34998,1845.68005
2022-05-19,1816.60498,1849.45996,1810.55005,1841.71875
2022-05-18,1815.19995,1825.02002,1807.29504,1815.60999
2022-05-17,1824.18005,1836.54504,1812.67505,1814.66846
2022-05-16,1811.05005,1827.23499,1786.94995,1823.79041
2022-05-13,1822.47998,1829.06006,1799.245,1811.15442
2022-05-12,1852.57996,1859.29504,1820.93005,1821.71997
2022-05-11,1838.40503,1857.995,1831.83276,1852.12024
2022-05-10,1853.73999,1865.76001,1835.45996,1838.14307
2022-05-09,1883.79504,1885.95496,1851.35999,1853.92065
2022-05-06,1877.29504,1892.92505,1865.84497,1882.95654
2022-05-05,1881.46997,1910.03003,1872.47998,1876.84082
2022-05-04,1868.03503,1889.745,1861.17004,1880.92285
2022-05-03,1863.05005,1878.18506,1850.32996,1867.78503
2022-05-02,1896.09497,1900.10498,1854.745,1862.76758
2022-04-29,1894.43005,1919.97498,1892.24658,1896.39587
2022-04-28,1886.14001,1897.31995,1872.19495,1894.34229
2022-04-27,1905.45496,1907.25208,1881.39001,1886.11536
2022-04-26,1897.95496,1911.5,1895.38,1905.55762
2022-04-25,1931.09497,1934.70862,1891.05005,1897.6925
2022-04-22,1951.495,1955.92505,1926.51501,1929.72998
2022-04-21,1957.83997,1958.0,1936.78503,1951.495
2022-04-20,1950.34497,1958.56995,1939.15503,1957.40503
2022-04-19,1979.19495,1982.30505,1943.79504,1949.83997
2022-04-18,1972.84497,1998.59998,1971.04504,1978.4967
2022-04-15,1974.28003,1975.69189,1973.05249,1974.53589
2022-04-14,1977.77954,1980.81006,1960.89502,1973.51953
2022-04-13,1967.21497,1981.82495,1962.58997,1977.72278
2022-04-12,1953.995,1978.62549,1949.47998,1966.58997
2022-04-11,1947.14502,1969.40503,1940.04504,1953.43237
2022-04-08,1931.92493,1948.45532,1927.375,1945.84998
2022-04-07,1925.32495,1938.07495,1920.27002,1932.17407
2022-04-06,1923.69006,1933.64502,1915.245,1925.48083
2022-04-05,1933.375,1944.72998,1917.73999,1923.75745
2022-04-04,1924.94495,1937.05005,1915.54504,1932.43909
2022-04-01,1937.505,1939.98755,1917.55505,1924.30005
2022-03-31,1932.79504,1949.91504,1918.97998,1937.22998
2022-03-30,1920.06995,1938.53003,1915.73999,1933.05945
2022-03-29,1922.95496,1929.40503,1890.03003,1919.18506
2022-03-28,1958.75,1959.35962,1916.82996,1923.20251
2022-03-25,1957.48999,1964.48999,1943.54504,1957.40002
2022-03-24,1944.88,1966.19495,1937.17505,1957.47998
2022-03-23,1922.35498,1948.54504,1915.32446,1943.38086
2022-03-22,1935.86499,1938.58997,1910.89001,1921.44165
2022-03-21,1922.245,1940.69495,1918.01001,1935.95239
2022-03-18,1942.90002,1945.505,1917.93005,1921.08704
2022-03-17,1927.56006,1950.09998,1923.39502,1942.64001
2022-03-16,1918.09509,1929.87,1895.22363,1927.9292
2022-03-15,1951.0155,1954.95496,1906.72998,1917.84265
2022-03-14,1985.495,1990.32996,1949.87476,1951.11499
2022-03-11,1996.14502,1999.2229,1958.79504,1985.28845
2022-03-10,1991.94495,2009.57495,1970.65686,1995.85864
2022-03-09,2052.74512,2059.24512,1976.29504,1991.48999
2022-03-08,1998.29504,2070.29492,1981.00012,2052.40991
2022-03-07,1977.09497,2002.90002,1960.76001,1998.10999
2022-03-04,1935.64502,1970.80005,1929.77502,1968.45349
2022-03-03,1926.495,1941.47498,1921.73499,1935.20996
2022-03-02,1943.69495,1948.17505,1913.82251,1926.11084
2022-03-01,1908.19495,1950.45496,1900.93005,1943.21899
2022-02-28,1920.86377,1929.35864,1890.58997,1907.90283
2022-02-25,1903.54504,1921.5437,1883.10498,1887.56079
2022-02-24,1907.995,1974.47998,1879.04504,1903.14404
2022-02-23,1898.44495,1911.0,1889.22998,1907.54944
2022-02-22,1905.88953,1914.44495,1891.15503,1898.1344
2022-02-21,1900.39502,1908.37805,1887.18994,1905.63477
2022-02-18,1897.94495,1902.83618,1886.15503,1897.86804
2022-02-17,1868.84497,1901.56995,1867.17505,1897.26965
2022-02-16,1853.39502,1873.15503,1849.93994,1868.36743
2022-02-15,1870.94495,1879.89001,1844.26501,1853.06006
2022-02-14,1861.54504,1874.40503,1850.45496,1870.2948
2022-02-11,1827.25,1865.625,1820.79004,1859.95911
2022-02-10,1832.94495,1842.35498,1821.46497,1826.57007
2022-02-09,1826.04504,1836.34998,1824.5,1832.42554
2022-02-08,1820.59497,1829.08997,1815.06494,1825.48486
2022-02-07,1806.98999,1824.05505,1806.94495,1820.31006
2022-02-04,1804.79504,1815.43506,1790.94495,1807.49402
2022-02-03,1807.19495,1809.22498,1788.39001,1804.40466
2022-02-02,1800.94495,1811.53003,1794.11499,1806.49756
2022-02-01,1796.71997,1809.16003,1795.13,1800.65186
2022-01-31,1791.19495,1800.22998,1785.03003,1796.46863
2022-01-28,1796.94495,1799.81995,1779.88,1791.03357
2022-01-27,1818.44495,1822.505,1790.97998,1796.51001
2022-01-26,1847.995,1850.44202,1814.89502,1818.11707
2022-01-25,1843.34497,1853.98499,1834.64001,1847.56006
2022-01-24,1834.495,1844.53003,1829.09497,1843.06006
2022-01-21,1838.64502,1843.53003,1828.04004,1833.23865
2022-01-20,1840.29504,1848.35999,1835.66504,1838.35999
2022-01-19,1813.69495,1843.72339,1809.97498,1839.95996
2022-01-18,1819.77002,1823.01001,1805.53003,1813.53674
2022-01-17,1817.89502,1823.72498,1812.66504,1818.98999
2022-01-14,1822.54504,1829.66003,1814.13,1817.21899
2022-01-13,1825.94495,1828.38,1811.82996,1822.08765
2022-01-12,1822.495,1828.33496,1814.20496,1825.31946
2022-01-11,1801.69495,1823.35498,1800.09497,1822.01001
2022-01-10,1795.40503,1802.57495,1790.42505,1801.4054
2022-01-07,1789.54504,1799.19995,1782.63,1795.63208
2022-01-06,1809.94495,1811.88831,1786.03003,1788.67578
2022-01-05,1814.89502,1829.82495,1807.97498,1809.53418
2022-01-04,1801.34497,1816.82996,1798.43994,1814.56006
2022-01-03,1830.13501,1832.06006,1797.93005,1800.84875
2021-12-31,1815.44495,1830.57996,1814.14673,1828.39026
2021-12-30,1803.995,1817.44495,1795.78003,1815.01086
2021-12-29,1805.59497,1808.16003,1788.94495,1803.66003
2021-12-28,1811.84497,1820.69995,1804.375,1805.36572
2021-12-27,1808.19495,1813.73999,1802.89001,1810.90002
2021-12-24,1808.19495,1812.70496,1801.60999,1808.11499
2021-12-23,1803.69495,1811.01501,1798.88,1807.91003
2021-12-22,1788.94495,1805.13,1785.40503,1803.39539
2021-12-21,1789.745,1800.84998,1784.57996,1788.36035
2021-12-20,1799.39502,1804.32495,1787.97803,1789.31799
2021-12-17,1799.54504,1814.625,1795.66504,1797.68201
2021-12-16,1777.39502,1799.53003,1775.43005,1799.02722
2021-12-15,1770.495,1781.03772,1753.8396,1777.06006
2021-12-14,1787.19495,1789.745,1766.30505,1770.17578
2021-12-13,1782.94495,1791.78003,1781.51001,1786.94324
2021-12-10,1774.94495,1789.47498,1769.43005,1782.51001
2021-12-09,1782.495,1788.05005,1772.79504,1774.45996
2021-12-08,1784.39502,1793.59998,1779.45496,1782.06006
2021-12-07,1778.07996,1788.02002,1771.93005,1784.04199
2021-12-06,1784.78503,1787.86914,1775.90503,1778.10779
2021-12-03,1768.84497,1786.43994,1765.63,1783.73608
2021-12-02,1783.05005,1783.57996,1761.67505,1768.63525
2021-12-01,1774.15002,1794.79504,1771.96497,1782.66003
2021-11-30,1785.34497,1809.38,1769.43005,1773.78455
2021-11-29,1790.04504,1799.79504,1781.22998,1785.01001
2021-11-26,1788.69995,1815.78003,1780.78503,1791.81055
2021-11-25,1789.495,1795.65002,1785.85437,1788.44995
2021-11-24,1790.34497,1797.01001,1778.43994,1788.5
2021-11-23,1805.64502,1812.5,1781.63,1789.73315
2021-11-22,1846.745,1849.48999,1801.95496,1805.04004
2021-11-19,1858.89502,1865.755,1842.97998,1844.59998
2021-11-18,1866.96997,1871.29004,1854.93994,1858.45996
2021-11-17,1850.34497,1868.31995,1849.37585,1866.95996
2021-11-16,1862.94495,1877.40002,1849.16003,1849.91003
2021-11-15,1868.14502,1870.56995,1855.72998,1862.45911
2021-11-12,1861.995,1868.68506,1844.78003,1864.04407
2021-11-11,1849.68994,1866.35498,1842.66003,1861.52441
2021-11-10,1831.89502,1868.69995,1821.59998,1849.5686
2021-11-09,1824.745,1833.08496,1817.69995,1831.48328
2021-11-08,1818.44495,1826.93005,1812.07996,1824.26001
2021-11-05,1792.1449,1818.60876,1785.17102,1816.72998
2021-11-04,1769.98059,1799.255,1769.13379,1791.70496
2021-11-03,1787.71484,1788.42285,1758.45496,1769.51624
2021-11-02,1793.61499,1796.90503,1785.78003,1787.28113
2021-11-01,1783.245,1796.19995,1778.89001,1793.04504
2021-10-29,1799.03003,1801.49487,1771.70496,1782.80823
2021-10-28,1796.78015,1810.495,1792.34497,1798.62256
2021-10-27,1793.04004,1799.375,1782.82996,1796.6875
2021-10-26,1807.89502,1808.5022,1781.97998,1792.63281
2021-10-25,1794.0,1810.18005,1791.94995,1807.47168
2021-10-22,1782.88501,1814.21997,1782.46252,1792.48206
2021-10-21,1782.09998,1789.61499,1776.07495,1782.76257
2021-10-20,1769.27551,1788.68005,1766.5,1781.82996
2021-10-19,1764.98987,1785.52502,1762.47888,1768.87
2021-10-18,1767.745,1772.29504,1759.68005,1764.59875
2021-10-15,1795.81006,1796.88501,1764.48499,1767.25635
2021-10-14,1792.75,1800.91003,1786.21997,1795.56006
2021-10-13,1760.05005,1796.30505,1757.89001,1792.64661
2021-10-12,1754.12,1769.78003,1750.47498,1759.92993
2021-10-11,1757.34497,1761.36499,1749.68005,1753.85583
2021-10-08,1755.88501,1781.59998,1753.02502,1756.66748
2021-10-07,1762.73999,1767.44995,1751.38,1755.2926
2021-10-06,1760.44507,1765.77502,1745.44995,1762.4751
2021-10-05,1769.75,1771.03003,1748.56494,1759.96252
2021-10-04,1762.14502,1771.05505,1747.22998,1769.505
2021-10-01,1756.90503,1764.39502,1749.36499,1760.36023
2021-09-30,1726.40002,1764.52502,1721.66504,1756.66064
2021-09-29,1733.97498,1746.11499,1721.07495,1726.10754
2021-09-28,1750.45496,1754.80005,1727.17505,1733.68225
2021-09-27,1751.245,1761.28503,1744.18994,1749.85498
2021-09-24,1742.82495,1758.07996,1739.59998,1749.86304
2021-09-23,1768.40002,1776.60498,1737.84497,1742.57251
2021-09-22,1774.51453,1787.505,1764.84497,1767.91345
2021-09-21,1764.18506,1782.06995,1757.60999,1774.24622
2021-09-20,1754.29504,1767.31006,1742.245,1763.87549
2021-09-17,1753.67004,1768.22498,1747.07495,1754.15649
2021-09-16,1794.34497,1796.71497,1745.04004,1753.39331
2021-09-15,1804.52539,1807.30005,1790.27502,1792.58997
2021-09-14,1793.77002,1808.995,1781.89001,1804.2655
2021-09-13,1788.54504,1798.65503,1783.73499,1793.48914
2021-09-10,1794.61011,1804.15002,1786.53455,1787.33826
2021-09-09,1789.18506,1801.18994,1783.83496,1794.69495
2021-09-08,1794.41003,1802.60498,1781.97998,1788.92505
2021-09-07,1823.27002,1827.38501,1792.32996,1794.1333
2021-09-06,1828.66003,1830.60095,1820.57996,1823.10278
2021-09-03,1809.98499,1834.55005,1808.53345,1826.18994
2021-09-02,1813.91504,1817.52502,1804.47998,1809.40051
2021-09-01,1813.57495,1820.21497,1808.17505,1813.65503
2021-08-31,1810.26453,1819.43005,1801.47498,1813.4281
2021-08-30,1817.54504,1823.37952,1807.27502,1810.16528
2021-08-27,1792.59998,1819.38245,1787.66003,1816.66895
2021-08-26,1791.09497,1798.61499,1779.47998,1792.15503
2021-08-25,1802.86499,1803.57471,1782.45496,1790.68005
2021-08-24,1805.61499,1810.03003,1799.72998,1802.60547
2021-08-23,1780.54504,1806.91504,1776.02502,1805.19751
2021-08-20,1780.44043,1788.84998,1777.96497,1780.86682
2021-08-19,1788.04504,1792.56494,1774.20496,1780.17896
2021-08-18,1786.21497,1794.31494,1777.30505,1787.58997
2021-08-17,1787.50549,1795.77002,1780.27502,1785.95557
2021-08-16,1778.44495,1789.505,1770.375,1787.23828
2021-08-13,1752.72498,1780.52502,1751.26501,1779.15149
2021-08-12,1751.65503,1758.62,1741.29004,1752.4375
2021-08-11,1729.005,1754.63,1723.54004,1751.56274
2021-08-10,1729.73999,1738.495,1717.16504,1728.71045
2021-08-09,1763.34497,1764.64819,1684.77002,1729.45752
2021-08-06,1804.28003,1804.92981,1758.32996,1762.68994
2021-08-05,1811.68506,1815.44995,1797.73999,1804.01306
2021-08-04,1810.60498,1832.10498,1806.53503,1811.40503
2021-08-03,1813.63501,1815.18005,1806.72998,1809.93994
2021-08-02,1814.34497,1819.93506,1805.12,1813.38501
2021-07-30,1828.20996,1831.625,1809.47998,1813.58154
2021-07-29,1807.15002,1833.04736,1806.28503,1827.95496
2021-07-28,1799.0,1809.90002,1792.59998,1806.88086
2021-07-27,1797.52502,1805.59998,1792.82996,1798.73206
2021-07-26,1802.64502,1811.96997,1795.67505,1797.26501
2021-07-23,1806.94995,1810.56006,1790.45496,1801.33997
2021-07-22,1803.57947,1808.34497,1792.10999,1806.68994
2021-07-21,1810.31555,1814.02002,1794.17505,1803.31445
2021-07-20,1812.60999,1825.27002,1805.06494,1810.0304
2021-07-19,1811.64502,1817.56335,1794.66003,1812.34253
2021-07-16,1829.44995,1832.19775,1808.65002,1810.89001
2021-07-15,1827.3501,1833.995,1820.07495,1829.18665
2021-07-14,1807.72009,1830.32495,1804.20996,1827.06165
2021-07-13,1806.16504,1817.505,1798.54004,1807.43506
2021-07-12,1807.94495,1811.03503,1791.20996,1805.87744
2021-07-09,1802.89001,1812.70996,1796.09497,1807.97998
2021-07-08,1803.66504,1818.69995,1794.27502,1802.55505
2021-07-07,1796.95996,1810.13,1793.63501,1803.40503
2021-07-06,1791.88049,1815.33997,1789.90503,1796.68726
2021-07-05,1787.69495,1795.69495,1784.08667,1791.61206
2021-07-02,1776.83496,1795.40002,1773.72998,1786.79016
2021-07-01,1770.06006,1783.07495,1765.47498,1776.59998
2021-06-30,1761.34998,1774.71997,1752.78003,1769.80249
2021-06-29,1778.43994,1779.245,1750.10999,1761.08997
2021-06-28,1781.245,1785.90002,1770.68506,1778.17505
2021-06-25,1775.46057,1790.59998,1773.26501,1780.33997
2021-06-24,1779.01001,1788.55505,1772.67004,1775.18274
2021-06-23,1778.80457,1795.18005,1773.125,1778.73047
2021-06-22,1783.22998,1790.41504,1771.98999,1778.51245
2021-06-21,1764.44495,1786.75,1764.44495,1782.94824
2021-06-18,1772.72998,1797.245,1761.03503,1763.33997
2021-06-17,1812.18005,1825.58496,1766.875,1773.31494
2021-06-16,1858.96497,1862.42505,1804.19495,1811.95251
2021-06-15,1866.255,1869.66504,1851.27502,1858.69495
2021-06-14,1874.58997,1878.21265,1844.57495,1865.995
2021-06-11,1898.41504,1903.30005,1874.07495,1876.64001
2021-06-10,1888.57007,1900.09204,1869.84497,1898.13745
2021-06-09,1893.48999,1899.39502,1886.57996,1888.29834
2021-06-08,1898.995,1903.95496,1883.38,1892.81995
2021-06-07,1888.48999,1900.40503,1880.88,1898.99622
2021-06-04,1871.31995,1896.60498,1856.09497,1889.96997
2021-06-03,1908.09497,1909.88501,1865.10999,1870.56995
2021-06-02,1900.04504,1909.33521,1894.04504,1907.94397
2021-06-01,1907.52551,1916.84497,1892.28003,1900.18994
2021-05-31,1903.69495,1911.12952,1901.56006,1906.35999
2021-05-28,1897.04504,1905.89502,1881.84497,1902.64001
2021-05-27,1896.495,1903.87,1888.22498,1896.07996
2021-05-26,1899.495,1913.15002,1890.33997,1896.43994
2021-05-25,1880.69495,1900.62659,1872.72998,1899.26404
2021-05-24,1882.34497,1887.43506,1875.18994,1881.06995
2021-05-21,1876.83997,1889.84998,1870.01001,1880.30005
2021-05-20,1869.745,1884.12,1863.53003,1876.68994
2021-05-19,1869.59497,1890.14502,1851.93506,1869.56995
2021-05-18,1866.59497,1875.40002,1862.94495,1868.21997
2021-05-17,1843.84497,1868.80005,1841.245,1866.13245
2021-05-14,1826.495,1845.54504,1819.78503,1842.18994
2021-05-13,1815.89502,1828.81006,1808.77502,1826.56995
2021-05-12,1837.39502,1843.68994,1813.0,1815.43994
2021-05-11,1834.58496,1842.32495,1817.68005,1836.93994
2021-05-10,1833.245,1845.53003,1830.08997,1835.43994
2021-05-07,1815.47998,1843.45496,1812.9032,1830.47705
2021-05-06,1787.09497,1818.21497,1781.66504,1815.17834
2021-05-05,1778.91003,1788.34863,1769.95496,1786.44397
2021-05-04,1792.29004,1799.375,1770.84497,1778.48315
2021-05-03,1768.495,1798.22498,1765.91003,1792.36145
2021-04-30,1772.89502,1773.97998,1763.72998,1768.58997
2021-04-29,1780.90002,1790.42505,1756.19495,1771.24329
2021-04-28,1776.79504,1782.84998,1762.56494,1781.32373
2021-04-27,1780.42004,1785.90002,1773.51501,1776.68994
2021-04-26,1776.34497,1783.69104,1768.70496,1780.18994
2021-04-23,1784.32996,1796.06006,1770.05457,1777.18005
2021-04-22,1794.15002,1798.28503,1776.82996,1783.93994
2021-04-21,1778.6449,1797.97998,1775.95496,1793.46167
2021-04-20,1770.30005,1780.76501,1763.18005,1777.2533
2021-04-19,1779.5,1790.53503,1765.97998,1769.31006
2021-04-16,1763.84497,1784.07495,1759.78503,1776.3064
2021-04-15,1737.09998,1769.91003,1734.10498,1763.20837
2021-04-14,1744.30005,1749.57996,1732.13,1736.00354
2021-04-13,1732.59497,1749.23499,1723.26501,1743.82983
2021-04-12,1743.79504,1745.35999,1727.18005,1732.51367
2021-04-09,1756.54004,1757.46997,1731.08997,1743.09998
2021-04-08,1737.84497,1759.125,1732.98999,1755.93994
2021-04-07,1742.96497,1744.56604,1730.13,1737.28003
2021-04-06,1728.495,1745.67505,1726.82263,1743.56995
2021-04-05,1728.745,1733.75,1721.21997,1728.43994
2021-04-02,1730.47498,1732.54504,1728.67249,1728.83997
2021-04-01,1708.09009,1730.79822,1705.41956,1730.18201
2021-03-31,1685.59497,1715.27502,1677.92505,1707.00745
2021-03-30,1712.54504,1714.74451,1678.84998,1684.79614
2021-03-29,1732.14502,1733.34497,1705.57996,1711.99463
2021-03-26,1727.29504,1737.005,1721.22998,1731.96643
2021-03-25,1735.64502,1745.95496,1721.84497,1726.81995
2021-03-24,1727.79504,1738.5603,1723.85498,1734.18994
2021-03-23,1739.04504,1742.84998,1724.41504,1727.11035
2021-03-22,1745.745,1747.1781,1727.39502,1738.68994
2021-03-19,1735.89502,1746.88,1728.04004,1744.74023
2021-03-18,1745.09497,1755.58997,1719.04504,1736.4093
2021-03-17,1730.60999,1751.81494,1724.13501,1744.43994
2021-03-16,1730.56995,1741.40002,1725.79504,1730.93994
2021-03-15,1727.745,1734.98999,1721.3075,1731.83618
2021-03-12,1721.59497,1728.42004,1698.85498,1726.40686
2021-03-11,1726.54504,1739.98999,1719.38196,1721.41003
2021-03-10,1715.94495,1726.755,1707.98999,1726.04797
2021-03-09,1682.54504,1720.82996,1679.80005,1715.35999
2021-03-08,1702.79504,1714.44995,1676.70496,1681.2439
2021-03-05,1698.59497,1707.755,1687.12158,1700.85999
2021-03-04,1711.84497,1723.34497,1690.63501,1697.18994
2021-03-03,1738.59497,1740.85498,1701.93994,1710.94995
2021-03-02,1724.09998,1738.89185,1707.18005,1738.08777
2021-03-01,1733.39502,1760.01501,1719.52002,1723.83887
2021-02-26,1770.495,1776.10498,1717.255,1733.48999
2021-02-25,1804.79504,1806.05505,1765.44495,1769.87915
2021-02-24,1805.34497,1813.98999,1783.29504,1804.35999
2021-02-23,1809.09497,1816.26709,1795.78174,1805.06006
2021-02-22,1782.245,1812.755,1780.46216,1808.66003
2021-02-19,1776.19495,1791.70496,1760.13,1782.31006
2021-02-18,1776.69495,1789.875,1767.97998,1775.48975
2021-02-17,1794.64502,1795.44995,1769.26501,1776.26001
2021-02-16,1819.34497,1826.75,1789.18994,1794.31006
2021-02-15,1825.34497,1827.58752,1815.71497,1818.51294
2021-02-12,1825.89502,1830.79504,1810.32996,1823.45996
2021-02-11,1842.64502,1847.94995,1820.63,1825.35999
2021-02-10,1837.54504,1855.70496,1833.91406,1842.21606
2021-02-09,1830.59497,1849.15002,1828.63,1837.06006
2021-02-08,1815.44495,1839.14502,1807.47998,1830.16003
2021-02-05,1792.495,1815.32495,1791.80005,1811.6156
2021-02-04,1834.34497,1835.13,1785.14502,1792.26001
2021-02-03,1837.495,1845.28503,1829.495,1833.76074
2021-02-02,1860.84497,1864.26001,1829.46497,1837.35022
2021-02-01,1863.04504,1871.84497,1849.04004,1860.16003
2021-01-29,1840.89502,1876.03003,1839.56494,1846.08997
2021-01-28,1844.34497,1864.255,1833.81494,1840.35999
2021-01-27,1850.64502,1853.57996,1831.29004,1843.98999
2021-01-26,1855.54504,1861.85999,1848.36499,1850.31006
2021-01-25,1855.75,1868.44995,1847.29504,1854.99146
2021-01-22,1870.09497,1871.17004,1837.08997,1852.55005
2021-01-21,1871.06995,1875.45496,1858.16003,1869.91003
