,Macro_Signal,open,high,low,close,volume,actual_close,ln_close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,CCI_20_0.015,BBB_20_2.0,BBP_20_2.0,ATRr_14,dist_ema50,dist_ema200,daily_range,z_score,Dollar Index,VIX,target_return_1d,target_return_2d,target_return_3d,target_return_4d,target_return_5d
2016-02-16,6.967973617033127,1201.468230617936,1215.085974898192,1191.3386783046012,1206.00933103053,422,1207.9000244140625,7.096638613823222,98.49695695481167,26.430093785222653,5.481423197286947,20.948670587935705,79.73009872654058,28.931087412574165,0.36593391863513614,134.0687613409866,10.978380624008782,0.9327234748108779,17.264395828563888,0.06746941795425156,0.059949750512726725,0.019765230564088385,1.6870666868610986,114.4905,0.015187872407087445,0.0034741338500792196,0.009046842309090586,0.013584219078929038,0.01800356685618265,0.02128897983614575
2016-02-17,6.967973617033127,1207.1155707242976,1219.0459500172717,1195.6638451153958,1210.206455335315,53,1211.0999755859375,7.0992842963684195,98.59498358455537,27.248799787017333,5.040103359265302,22.20869642775203,81.00964914780958,27.799326227209136,0.3314075238960758,125.66768873275524,11.212354789427195,0.9146800010519777,17.701375048086174,0.06820246371675455,0.06296547133608174,0.019370228890218093,1.616720275663515,113.8634,0.014053978988059762,0.005572708459011366,0.010110085228849819,0.014529433006103432,0.01781484598606653,0.019525881979824078
2016-02-18,6.967973617033127,1212.748254033323,1228.6910786343585,1201.9285936930823,1216.9694095702512,315,1226.0999755859375,7.111593659326374,98.73782718113281,28.11920340503343,4.728405581825118,23.390797823208313,82.2196274492029,28.657834101026804,0.2968805991901993,124.91039310654546,11.44286050449705,0.9156274012944144,18.34859718331403,0.07105647954472374,0.06817323457919888,0.022067634277988257,1.6204139217936155,113.8897,0.013631918659866127,0.004537376769838453,0.008956724547092065,0.012242137527055164,0.013953173520812712,0.015179832623874567
2016-02-19,6.967973617033127,1217.7474752743983,1234.498804414241,1207.6047158892288,1222.5038046215334,76,1230.4000244140625,7.115094618593758,98.8416159451587,28.92218700266926,4.425111343568759,24.497075659100503,83.35454034317458,27.94217755177082,0.2667993804295471,121.20004920443219,11.630990773606241,0.9082291177207573,18.958989422006756,0.07273320074164785,0.07225177154097763,0.02208511129859011,1.5915701023948132,113.9558,0.012932684384799057,0.004419347777253613,0.007704760757216711,0.009415796750974259,0.010642455854036115,0.010997127096697312
2016-02-22,6.967973617033127,1222.182694175749,1239.014226993819,1213.4925368100553,1227.91842983654,280,1209.5,7.097962330050082,98.93397546090534,29.653643547852653,4.125254311001719,25.528389236850934,84.41662797661567,26.980411558274238,0.24176460943751862,118.12449632993821,11.776547570196124,0.9011068383337213,19.42775376213225,0.07422033965103453,0.07617636844803878,0.020882058226962315,1.563802345414129,113.8232,0.012208252478198038,0.0032854129799630982,0.004996448973720646,0.006223108076782502,0.0065777793194436995,0.007610663086168756
2016-02-23,6.967973617033127,1225.9237210829683,1242.7251530265478,1218.0386773702921,1231.959283285721,351,1222.300048828125,7.108489648730958,98.99817200119051,30.2111360615595,3.746197459766851,26.46493860179265,85.40934953891085,25.916528530676967,0.22023755870344094,113.50620160415961,11.839011464194648,0.8870332571468615,19.803376754569637,0.07447906566893371,0.07886209969870428,0.020137040528466058,1.5089334248048105,114.177,0.013216157739555978,0.0017110359937575481,0.0029376950968194038,0.0032923663394806013,0.004325250106205658,0.00625373053583278
2016-02-24,6.967973617033127,1228.8256839322676,1244.391390338491,1220.8466870547697,1234.0690143604572,111,1238.699951171875,7.121817682141307,99.03098263825588,30.47192913026538,3.2055924227781816,27.2663367074872,86.33407126251005,24.33791202638127,0.20178332977233537,107.74491836018846,11.769875280794981,0.8641340986235925,20.070614363794753,0.07310740181792254,0.07984245067089701,0.019160328101523467,1.419656069286618,114.1716,0.01305237313458531,0.0012266591030618557,0.0015813303457230532,0.00261421411244811,0.004542694542075232,0.006266493558059416
2016-02-25,6.967973617033127,1230.9524451368939,1245.070891442239,1223.2681614672965,1235.583725177705,1349,1238.199951171875,7.121413951650367,99.05491468397815,30.44982736461293,2.5467925257005817,27.903034838912347,87.19397496636623,22.70137537960181,0.18622229305823854,101.60673341138711,11.56690417650863,0.8416764384353246,20.194336907448157,0.07129784621137031,0.08029537178518696,0.017712081454550197,1.3320999911583555,113.9222,0.012038168465343885,0.00035467124266119754,0.0013875550093862543,0.003316035439013376,0.0050398344549975604,0.006986611886607541
2016-02-26,6.967973617033127,1232.194599138844,1244.4192499148978,1224.816840019473,1236.0220289151962,656,1219.800048828125,7.106442229891971,99.06213273213102,30.120468987510094,1.7739473188781965,28.346521668631897,87.99245697708982,21.124075644022632,0.17328350108250493,95.42723170840623,11.2147626374788,0.8161605397478154,20.152056406589352,0.06867393982355195,0.07981174676871133,0.015908534178874528,1.2326207043463044,114.3708,0.012479127017187983,0.0010328837667250568,0.0029613641963521786,0.004685163212336363,0.0066319406439463435,0.00797803977363909
2016-02-29,7.007707664996418,1234.0531005679945,1245.3723016290373,1226.8507602769043,1237.2993555555931,580,1233.9000244140625,7.117935183690583,99.08408677800955,29.621066469783045,1.019635840920916,28.60143062886213,88.73585667447557,20.069005806125947,0.1618414430695408,92.34027315235261,10.741938876996533,0.8001231107536259,20.035591045556753,0.0668589678880472,0.08005792615104307,0.015008706954026643,1.170095295455964,114.2418,0.012945283200566031,0.0019284804296271219,0.003652279445611306,0.005599056877221287,0.006945156006914033,0.00755479142304516
2016-03-01,7.007707664996418,1236.6313116308165,1248.2757659978085,1229.5935806412504,1239.687765408988,477,1230.300048828125,7.115013360754105,99.12531697902538,29.082763101238697,0.3850659779012524,28.697697123337445,89.43212455610981,19.765985908847153,0.15100996388389742,93.354038945167,10.174052727326348,0.7952795927936278,19.938919210628285,0.06603721095975373,0.08125904866535098,0.015107320331328927,1.15121178607137,113.9265,0.0111499519537722,0.0017237990159841843,0.003670576447594165,0.005016675577286911,0.005626310993418038,0.006257805917520898
2016-03-02,7.007707664996418,1239.0848419222027,1251.281553131684,1231.9718341303899,1241.8265808735027,267,1241.0999755859375,7.123753342464165,99.16170891148857,28.50020570594461,-0.15799313391427106,28.65819883985888,90.08461833121683,19.474810476373733,0.14054031963662397,93.69425344612966,9.498166894275322,0.7920158443853007,19.893976338532983,0.0650414800891959,0.08222940685597267,0.015583855397132243,1.1384873522597032,113.7965,0.010765688072879488,0.0019467774316099806,0.0032928765613027267,0.0039025119774338535,0.0045340069015367135,0.004975442364168359
2016-03-03,7.007707664996418,1241.802066451648,1255.2049620237285,1234.3614681953175,1244.2464955885196,123,1257.4000244140625,7.136801395365266,99.20215569577411,27.91203905492125,-0.596927827950104,28.508966882871356,90.69785319737436,19.42620977961944,0.13005832964526617,94.95829128171845,8.70638586223249,0.7957463640693031,19.961799016381416,0.06431558223237832,0.08342911886171789,0.016784876101849068,1.1530315955233974,113.2482,0.01052001116542349,0.001346099129692746,0.001955734545823873,0.002587229469926733,0.003028664932558378,0.0034171273461618412
2016-03-04,7.007707664996418,1243.8053563723267,1257.7492255654854,1236.0841350904138,1245.9225024959999,268,1269.9000244140625,7.146693455420173,99.22987059368558,27.266837368762708,-0.9937036112869215,28.26054098004963,91.27182125381655,18.834236455809776,0.12003684536662032,95.646615011159,7.8422266235191005,0.7976971671127386,20.083462692002144,0.06300835956668022,0.08397291343735201,0.017418392969668343,1.1606372259520374,112.6387,0.010620801691559283,0.0006096354161311268,0.0012411303402339868,0.001682565802865632,0.002071028216469095,0.0025057233256271516
2016-03-07,7.007707664996418,1244.9832903281836,1258.640004803328,1236.993354784412,1246.6822925532083,67,1263.199951171875,7.141403424287121,99.2427133406401,26.5112143158658,-1.3994613313470659,27.910675647212866,91.80639130639305,17.707301483275614,0.11084652145688549,93.79467154298192,6.974133192034642,0.7941713566766797,20.195118929638852,0.0610079707666472,0.08372131027511723,0.017387100844710835,1.1468910862644182,112.6219,0.010929472677850154,0.00063149492410286,0.0010729303867345052,0.0014613928003379684,0.0018960879094960248,0.0021520463305995108
2016-03-08,7.007707664996418,1246.1363745494189,1259.6854907841175,1237.7258957782522,1247.4698147248803,43,1262.0999755859375,7.140532259920585,99.25655214590745,25.679902133520272,-1.7846188109540755,27.464520944474348,92.30472058337998,16.70800296889104,0.10229053644539769,92.80900742390679,6.175143094862162,0.7927857335154163,20.321152935083603,0.059116462312309194,0.08349590646293806,0.017622144296851598,1.1414889326675193,112.8465,0.011760994518470454,0.00044143546263164524,0.0008298978762351084,0.0012645929853931648,0.0015205514064966508,0.0016599270325894366
2016-03-09,7.007707664996418,1247.02686928081,1260.3080586528392,1238.0906165734236,1248.020613701819,79,1256.5999755859375,7.13616492054018,99.26664622819156,24.779879092708825,-2.1477134814124206,26.927592574121245,92.7686567216974,15.629230387165276,0.09435515188624864,91.52775964696602,5.550292063905056,0.7864643308882628,20.456602159678745,0.05711401144284598,0.08306933048938615,0.017816329885681558,1.1168435681164848,112.4268,0.011553114058315378,0.0003884624136034631,0.0008231575227615195,0.0010791159438650055,0.0012184915699577914,0.0013015832912435243
2016-03-10,7.007707664996418,1247.8484488556787,1260.8914184927755,1238.6030844559036,1248.5055169788948,119,1272.0,7.148345743900068,99.27596635357044,23.83102279403124,-2.477255824072003,26.308278618103245,93.20063408921237,14.623022158511134,0.08705868122284113,90.90204523272203,5.048465168044436,0.7777150787751901,20.587440150906826,0.055144469233411646,0.08259078414042725,0.017861411020954582,1.0827327037096817,112.4191,0.011370431229694252,0.0004346951091580564,0.0006906535302615424,0.0008300291563543283,0.0009131208776400612,0.000922935855220075
2016-03-11,7.007707664996418,1248.7050627151866,1261.6406313428315,1239.3793786230758,1249.0483541966769,87,1258.699951171875,7.137834682504955,99.28689238583077,22.859341508519492,-2.759149687667005,25.618491196186497,93.60333483680411,13.758561111251668,0.08037344892248005,91.0379655339192,4.60159419719102,0.7701562413313391,20.70699819153889,0.053306480261143686,0.08216709127939248,0.017827470540842362,1.0532629300892533,111.741,0.010394023007753748,0.000255958421103486,0.00039533404719627185,0.0004784257684820048,0.0004882407460620186,0.0004542637866444821
2016-03-14,7.007707664996418,1249.3267036956981,1261.9203894844718,1240.0226268275633,1249.3680995603122,58,1244.4000244140625,7.126408784642625,99.29365384821888,21.863054188382876,-3.004349606242897,24.867403794625773,93.97788966350198,12.819651923793225,0.07432718717570273,89.04780287241626,4.1607935829856775,0.7606105480080995,20.79205279620815,0.05136716955127907,0.08155687272206685,0.01752765116773028,1.0160469662091622,112.1688,0.010658598138860208,0.00013937562609278586,0.0002224673473785188,0.00023228232495853263,0.0001983053655409961,0.00013363436761171243
2016-03-15,7.007707664996418,1249.7883005503613,1261.8634030428848,1240.694127695272,1249.5422431568131,37,1230.4000244140625,7.115094618593758,99.29756030072141,20.84722738186133,-3.216141130211554,24.063368512072884,94.32569057400717,11.888556094098275,0.06892877741983353,85.41509714095473,3.610492132201674,0.7550084662042656,20.81899726416562,0.04939378640164415,0.08082889988971878,0.016938288939247176,0.9942060305112588,112.5545,0.010608202875792309,8.309172128573294e-05,9.290669886574676e-05,5.892973944821023e-05,-5.74125848107343e-06,-0.0004458065247607834
2016-03-16,7.007707664996418,1250.1415254377882,1261.582653428276,1241.1899166426758,1249.646074086302,45,1229.300048828125,7.114200220393562,99.30004594179256,19.822059247117068,-3.3930474119646554,23.215106659081723,94.64864856233339,11.055541923963695,0.06409903629178539,81.50558172942931,3.0361619555130286,0.7531481067067466,20.78855008712523,0.047448484636372766,0.08004909780929893,0.016312342539344746,0.9869530139393623,112.7759,0.009442812417347192,9.814977580013817e-06,-2.4161981837522717e-05,-8.883297976680637e-05,-0.0005288982460465164,-0.0013653825885908688
2016-03-17,7.007707664996418,1250.363412493039,1260.99653838087,1241.4749167664327,1249.6583393946937,27,1264.5,7.14243206611002,99.30036089052169,18.793950855640787,-3.5369246427527514,22.33087549839354,94.94853812292203,10.310744184216922,0.05978076608138653,76.34817602156167,2.571001154420886,0.7477440295398191,20.698055196218963,0.045512931922076234,0.07919999278701931,0.01561275819444702,0.9658840424315581,110.445,0.009096344983755401,-3.3976959417536534e-05,-9.864795734682019e-05,-0.0005387132236265302,-0.0013751975661708826,-0.002431700287397476
2016-03-18,7.007707664996418,1250.4967536791405,1260.1526773615176,1241.7943330087742,1249.6158805253265,542,1253.800048828125,7.133934257783977,99.13407021471158,17.770889717689897,-3.647988624562913,21.41887834225281,95.22700700061148,9.652197143687562,0.05596256965636631,70.13904081290133,2.192789393582782,0.7388693541350899,20.530932993113566,0.04361619502909523,0.07831394321040026,0.014680841272662674,0.931284188012833,110.4002,0.00883176985264894,-6.467099792928366e-05,-0.0005047362642089936,-0.001341220606753346,-0.0023977233279799393,-0.0037648872192619365
2016-03-21,7.007707664996418,1250.5508083824882,1259.0472540170783,1242.1035588292102,1249.535069232406,1061,1243.800048828125,7.125926527927004,98.79496054260673,16.76038234444468,-3.7267967982465073,20.487179142691186,95.48558524418026,9.076025601212482,0.05262197894942402,63.61304198837067,1.9238219940791537,0.7234974976034785,20.274701721310322,0.04176957936860412,0.07740539655370209,0.013548985834317089,0.8713536582882118,110.737,0.008686883471328738,-0.00044006526627971,-0.0012765496088240624,-0.0023330523300506556,-0.003700216221332653,-0.005172693770167491
2016-03-22,7.007707664996418,1250.0794823327947,1257.790126145674,1241.7732830121065,1248.9853132225728,20,1248.199951171875,7.129457753381111,96.37958369456202,15.733817600012799,-3.8026892341427114,19.53650683415551,95.53336550121385,8.556084486918163,0.16773688981256663,51.58367330379257,1.7229859503033615,0.6840664979453633,19.970568965042986,0.03962698760546858,0.07610762653452122,0.012812659802781729,0.7176233204970697,110.7877,0.008926260970901248,-0.0008364843425443524,-0.0018929870637709456,-0.003260150955052943,-0.004732628503887781,-0.006291973578190557
2016-03-23,7.007707664996418,1249.0530961059935,1256.4000397401214,1240.780513214639,1247.9409934034757,28,1223.699951171875,7.109634295089583,91.78878805473933,14.666918653991388,-3.895670544131299,18.562589198122687,94.98936771682308,8.070531941472826,0.5189143694491357,32.34563646166274,1.529423424196973,0.6160289418674484,19.659780219360083,0.03718129670810026,0.07440383971892248,0.012505094118238256,0.4523640937711271,111.5473,0.009411315377929757,-0.0010565027212265932,-0.0024236666125085904,-0.003896144161343429,-0.005455489235646205,-0.007280840344505712
2016-03-24,7.007707664996418,1247.6924284622048,1254.8127335038578,1239.3964056590917,1246.6232365774244,13,1221.4000244140625,7.107753040777623,86.20870728724258,13.558764591594581,-4.003059685222485,17.561824276817067,93.688126112464,7.611413993089602,1.000147371767606,2.7768274271828415,1.3339831748764062,0.5205055061022462,19.35667647831766,0.03462195474730726,0.0724874336840393,0.012355871922511304,0.07994518036592826,111.816,0.009285327220260015,-0.0013671638912819972,-0.0028396414401168357,-0.004398986514419612,-0.006224337623279119,-0.008270609337658108
2016-03-28,7.007707664996418,1245.8784687939567,1253.06294980881,1237.4570357001483,1244.9200628264582,33,1219.9000244140625,7.106524187167858,79.48306422455373,12.400171171216925,-4.129322484480113,16.52949365569704,91.44262605391953,7.1669376076895155,1.6674388501059698,-47.08996590166285,1.1070601827371054,0.3690650152549056,19.088764880485087,0.031864635306969584,0.07026582516081284,0.012526032433780298,-0.5104785475404477,111.3578,0.00960029761443437,-0.0014724775488348385,-0.0030318226231376144,-0.004857173731997122,-0.006903445446376111,-0.008125545242203103
2016-03-29,7.007707664996418,1243.8749274639017,1251.0542836538796,1235.3854212815274,1243.0882949333688,189732,1235.5999755859375,7.119311941285554,72.89613001661908,11.205004856985397,-4.2595910389693135,15.46459589595471,88.35692580658245,6.741281612341978,2.353636434290159,-113.08333379275359,0.9095306108012998,0.15364285023363083,18.84448612990416,0.029121646408762473,0.06796109857035551,0.012596815022470856,-1.3503487634508042,111.3736,0.0087057816949792,-0.001559345074302776,-0.0033846961831622835,-0.005430967897541272,-0.006653067693368264,-0.0069631786677186724
2016-03-30,7.007707664996418,1241.701688063761,1248.7794485434956,1233.206678149548,1241.1514018585513,48248,1226.9000244140625,7.11224596169612,66.6102025487122,9.986418640642114,-4.382541804250078,14.368960444892192,84.54842513947668,6.338364738432063,3.0491686362793837,-177.11094336632786,0.8527960077875365,-0.05838111266439856,18.610792148764407,0.02641049768322889,0.0655941333795652,0.012541474770990216,-2.176970348466231,110.2301,0.008541997090008534,-0.0018253511088595076,-0.0038716228232384964,-0.005093722619065488,-0.0054038335934158965,-0.005258433797738604
2016-03-31,7.104390569870457,1239.125255400292,1246.3175958764916,1230.56996498928,1238.8879312137049,3377,1234.199951171875,7.118178226324395,60.089188508687016,8.73731874858322,-4.505313357047179,13.242632105630399,80.00866029284671,5.951019359911741,3.886049645088664,-221.70092328389103,0.9637434386888833,-0.17028157418693238,18.40628063008207,0.023553681465712295,0.06297759623639244,0.012708667520560317,-2.6132386626859807,109.9191,0.00878767399746453,-0.002046271714378989,-0.0032683715102059807,-0.003578482484556389,-0.0034330826888790966,-0.002535515789710452
2016-04-01,7.104390569870457,1236.2014940798213,1243.647250947233,1227.5647091006188,1236.3554218675797,1602,1222.199951171875,7.1084077525098035,53.74895465258954,7.45708511040084,-4.628437596183648,12.085522706584488,74.81468888657842,5.576231031635682,4.818161672212885,-230.90555885392706,1.2054202681076516,-0.17834762536285464,18.240299288405797,0.020602392838257537,0.060163257436900604,0.013009644401526528,-2.644685919480495,110.2977,0.008252224327368126,-0.001222099795826992,-0.0015322107701774001,-0.0013868109745001078,-0.0004892440753314631,0.0003680049416292519
2016-04-04,7.104390569870457,1234.3193491236877,1241.9114058531054,1225.7049055586472,1234.8453950486187,2038,1218.0,7.1049654482698426,50.33838809031651,6.2486140509345205,-4.669526924519975,10.918140975454495,69.48755413480878,5.21949850742555,5.24406720685151,-200.53646336318644,1.4582341614091374,-0.11361686022220202,18.095027931695256,0.01858271742699787,0.058248548642698274,0.013129908646384048,-2.3923189372372597,110.3987,0.008894763931483812,-0.00031011097435040824,-0.0001647111786731159,0.0007328557204955288,0.0015901047374562438,0.0023706090959052517
2016-04-05,7.104390569870457,1233.5890124049542,1241.2373481595662,1225.100057199564,1234.4625153106608,477,1228.4000244140625,7.113467808441352,49.48103893532495,5.200053850878021,-4.574469699661179,9.7745235505392,64.71184085651576,4.884424008608012,5.148033680406237,-165.75277678365762,1.665393188163474,-0.026554142513807496,17.955189576574327,0.017537980676513614,0.057311072728440396,0.013081578060217681,-2.052885975395737,110.9478,0.009713686956337139,0.00014539979567729233,0.001042966694845937,0.001900215711806652,0.00268072007025566,0.004042889915774062
2016-04-06,7.104390569870457,1233.3959145070696,1241.0761090094213,1225.0999141397485,1234.6420189577384,248,1222.5,7.108653221349027,49.911753761506844,4.333591832926913,-4.35274537408983,8.686337207016743,60.27729244481051,4.571527080970492,4.818307241082962,-137.75616474590862,1.8185666103054356,0.05381196311664234,17.813832811795645,0.016980597753272215,0.056860515268460136,0.012953014260678589,-1.7395612138464591,110.5347,0.008875865707833351,0.0008975668991686447,0.0017548159161293597,0.0025353202745783676,0.0038974901200967693,0.005678264181417703
2016-04-07,7.104390569870457,1234.132138816185,1241.7636690705492,1226.1291440105672,1235.750690245171,375,1236.199951171875,7.119797397726608,52.59975933185826,3.69379517702896,-3.9940336239902265,7.687828801019187,56.00872905698169,4.560533995094634,4.51358405322681,-108.45711698192167,1.9062626307226678,0.14674374148288147,17.658167972380387,0.017180041840788786,0.05720142142003338,0.01266843684581386,-1.3772464411132053,110.8876,0.010179843139715185,0.000857249016960715,0.0016377533754097229,0.0029999232209281246,0.004780697282249058,0.006290485441765803
2016-04-08,7.104390569870457,1234.9409390968158,1242.6655778154752,1227.2009163005505,1236.8104905010548,409,1242.5,7.124880757970784,55.08133261678428,3.2349779294072505,-3.562280697289549,6.7972586266968,52.339966478733416,4.640787411568833,4.2287060480190855,-85.96352572270555,1.9441784403024749,0.22149228808683574,17.501488939704984,0.017332185242174968,0.05749666087326908,0.012522591992322269,-1.0858229565843691,110.4213,0.009675890509036215,0.0007805043584490079,0.0021426742039674096,0.003923448265288343,0.005433236424805088,0.006693394275524511
2016-04-11,7.104390569870457,1235.7902846911038,1243.759891389057,1228.2783459861541,1237.7762033019658,437,1256.699951171875,7.136244477766857,57.27628075079653,2.915676800096435,-3.1052654612802923,6.020942261376727,49.283607189007405,4.795456781477886,3.9592959172675366,-67.21592444501097,1.9405478403396461,0.28424771263433024,17.357207258504832,0.017403312144703947,0.05770855224448239,0.012527647768951818,-0.841157269750122,109.9758,0.010242837218550058,0.0013621698455184017,0.003142943906839335,0.00465273206635608,0.005912889917075503,0.007147550827519389
2016-04-12,7.104390569870457,1237.4619527782195,1245.6729257930779,1230.2360239848351,1239.4634135942097,185,1259.4000244140625,7.138390715440114,60.873556148259276,2.766877285629107,-2.6032519805980963,5.370129266227203,47.015970910721805,5.281918349951135,3.7057738036012857,-42.43666835099286,1.8962994309224261,0.37175393725445144,17.220042583486112,0.018039971564005816,0.058527305502945104,0.012474647623375756,-0.4999951996449296,109.816,0.009354620706978373,0.0017807740613209333,0.0032905622208376784,0.004550720071557102,0.005785380982000987,0.006829350820496849
2016-04-13,7.104390569870457,1239.7956615459555,1248.2939757547017,1232.8854329473993,1241.672584324259,203,1246.800048828125,7.128335587055938,65.02592239541755,2.794995248080113,-2.0601072145176724,4.855102462597785,45.58919867273822,6.037211590436907,3.4671279644692956,-11.11165669021753,1.8241003891389302,0.48150760247711333,17.090649742330132,0.019061037527114594,0.059776914743276524,0.012428292246230982,-0.07209663823921285,110.1436,0.008718380510746172,0.001509788159516745,0.0027699460102361684,0.004004606920680054,0.005048576759175916,0.006478427541990683
2016-04-14,7.104390569870457,1241.774540631654,1250.3478638174759,1234.9789211157938,1243.548662774213,264,1225.0,7.110696122978827,68.12012198110988,2.934831872810719,-1.5362164718296532,4.471048344640372,44.72628513945135,6.511235942265145,3.242810234980911,17.724030898897148,1.7419148784251777,0.5814561340058381,16.967670667998124,0.019776915444556127,0.060730344149764616,0.012376596716070791,0.3175744745112431,110.1691,0.008642787616144329,0.0012601578507194233,0.002494818761163309,0.0035387885996591706,0.004968639382473938,0.00681121151615649
